Date,Service,Region,CostUSD,UsageQuantity
2026-02-12,Amazon SNS,us-east-1,0.1,29.89
2026-02-12,Amazon SNS,us-west-2,0.06,19.93
2026-02-12,Amazon SNS,ap-northeast-1,0.03,9.96
2026-02-12,Amazon SQS,us-east-1,0.0,20.53
2026-02-12,Amazon SQS,us-west-2,0.0,13.69
2026-02-12,Amazon SQS,ap-northeast-1,0.0,6.84
2026-02-12,AWS Glue,us-east-1,2.75,29.16
2026-02-12,AWS Glue,us-west-2,1.83,19.44
2026-02-12,AWS Glue,ap-northeast-1,0.92,9.72
2026-02-12,Amazon Redshift,us-east-1,2.29,21.34
2026-02-12,Amazon Redshift,us-west-2,1.52,14.23
2026-02-12,Amazon Redshift,ap-northeast-1,0.76,7.11
2026-02-12,Amazon Athena,us-east-1,3.77,27.85
2026-02-12,Amazon Athena,us-west-2,2.51,18.57
2026-02-12,Amazon Athena,ap-northeast-1,1.25,9.28
2026-02-12,AWS Step Functions,us-east-1,1.53,25.38
2026-02-12,AWS Step Functions,us-west-2,1.02,16.92
2026-02-12,AWS Step Functions,ap-northeast-1,0.51,8.46
2026-02-12,Amazon EKS,us-east-1,3.08,42.18
2026-02-12,Amazon EKS,us-west-2,2.05,28.12
2026-02-12,Amazon EKS,ap-northeast-1,1.02,14.06
2026-02-12,Amazon ECS,us-east-1,3.68,37.15
2026-02-12,Amazon ECS,us-west-2,2.45,24.76
2026-02-12,Amazon ECS,ap-northeast-1,1.23,12.38
2026-02-12,AWS CloudTrail,us-east-1,1.58,19.76
2026-02-12,AWS CloudTrail,us-west-2,1.06,13.17
2026-02-12,AWS CloudTrail,ap-northeast-1,0.53,6.59
2026-02-12,Amazon CloudWatch,us-east-1,2.15,23.57
2026-02-12,Amazon CloudWatch,us-west-2,1.43,15.71
2026-02-12,Amazon CloudWatch,ap-northeast-1,0.71,7.86
2026-02-12,AWS KMS,us-east-1,0.99,37.66
2026-02-12,AWS KMS,us-west-2,0.66,25.11
2026-02-12,AWS KMS,ap-northeast-1,0.33,12.55
2026-02-13,Amazon EC2,us-east-1,3.83,21.95
2026-02-13,Amazon EC2,us-west-2,2.55,14.63
2026-02-13,Amazon EC2,ap-northeast-1,1.27,7.31
2026-02-13,Amazon S3,us-east-1,3.46,27.23
2026-02-13,Amazon S3,us-west-2,2.31,18.15
2026-02-13,Amazon S3,ap-northeast-1,1.15,9.08
2026-02-13,Amazon RDS,us-east-1,3.58,11.55
2026-02-13,Amazon RDS,us-west-2,2.39,7.7
2026-02-13,Amazon RDS,ap-northeast-1,1.19,3.85
2026-02-13,AWS Lambda,us-east-1,2.28,24.42
2026-02-13,AWS Lambda,us-west-2,1.52,16.28
2026-02-13,AWS Lambda,ap-northeast-1,0.76,8.14
2026-02-13,Amazon CloudFront,us-east-1,3.44,18.71
2026-02-13,Amazon CloudFront,us-west-2,2.29,12.48
2026-02-13,Amazon CloudFront,ap-northeast-1,1.15,6.24
2026-02-13,Amazon DynamoDB,us-east-1,0.0,14.19
2026-02-13,Amazon DynamoDB,us-west-2,0.0,9.46
2026-02-13,Amazon DynamoDB,ap-northeast-1,0.0,4.73
2026-02-13,Amazon EBS,us-east-1,2.41,25.64
2026-02-13,Amazon EBS,us-west-2,1.61,17.09
2026-02-13,Amazon EBS,ap-northeast-1,0.8,8.55
2026-02-13,Amazon VPC,us-east-1,5.03,30.82
2026-02-13,Amazon VPC,us-west-2,3.35,20.55
2026-02-13,Amazon VPC,ap-northeast-1,1.68,10.27
2026-02-13,Amazon Route 53,us-east-1,2.62,24.68
2026-02-13,Amazon Route 53,us-west-2,1.75,16.45
2026-02-13,Amazon Route 53,ap-northeast-1,0.87,8.22
2026-02-13,Amazon SNS,us-east-1,4.16,19.1
2026-02-13,Amazon SNS,us-west-2,2.77,12.73
2026-02-13,Amazon SNS,ap-northeast-1,1.39,6.37
2026-02-13,Amazon SQS,us-east-1,2.29,14.11
2026-02-13,Amazon SQS,us-west-2,1.53,9.4
2026-02-13,Amazon SQS,ap-northeast-1,0.76,4.7
2026-02-13,AWS Glue,us-east-1,4.63,28.93
2026-02-13,AWS Glue,us-west-2,3.09,19.28
2026-02-13,AWS Glue,ap-northeast-1,1.54,9.64
2026-02-13,Amazon Redshift,us-east-1,1.44,23.86
2026-02-13,Amazon Redshift,us-west-2,0.96,15.9
2026-02-13,Amazon Redshift,ap-northeast-1,0.48,7.95
2026-02-13,Amazon Athena,us-east-1,3.27,22.5
2026-02-13,Amazon Athena,us-west-2,2.18,15.0
2026-02-13,Amazon Athena,ap-northeast-1,1.09,7.5
2026-02-13,AWS Step Functions,us-east-1,1.7,18.45
2026-02-13,AWS Step Functions,us-west-2,1.13,12.3
2026-02-13,AWS Step Functions,ap-northeast-1,0.57,6.15
2026-02-13,Amazon EKS,us-east-1,3.01,21.42
2026-02-13,Amazon EKS,us-west-2,2.01,14.28
2026-02-13,Amazon EKS,ap-northeast-1,1.0,7.14
2026-02-13,Amazon ECS,us-east-1,1.82,11.64
2026-02-13,Amazon ECS,us-west-2,1.21,7.76
2026-02-13,Amazon ECS,ap-northeast-1,0.61,3.88
2026-02-13,AWS CloudTrail,us-east-1,2.62,23.19
2026-02-13,AWS CloudTrail,us-west-2,1.74,15.46
2026-02-13,AWS CloudTrail,ap-northeast-1,0.87,7.73
2026-02-13,Amazon CloudWatch,us-east-1,2.02,26.99
2026-02-13,Amazon CloudWatch,us-west-2,1.35,17.99
2026-02-13,Amazon CloudWatch,ap-northeast-1,0.67,9.0
2026-02-13,AWS KMS,us-east-1,3.62,32.02
2026-02-13,AWS KMS,us-west-2,2.41,21.34
2026-02-13,AWS KMS,ap-northeast-1,1.21,10.67
2026-02-14,Amazon EC2,us-east-1,3.33,22.59
2026-02-14,Amazon EC2,us-west-2,2.22,15.06
2026-02-14,Amazon EC2,ap-northeast-1,1.11,7.53
2026-02-14,Amazon S3,us-east-1,1.65,14.56
2026-02-14,Amazon S3,us-west-2,1.1,9.71
2026-02-14,Amazon S3,ap-northeast-1,0.55,4.85
2026-02-14,Amazon RDS,us-east-1,1.61,25.2
2026-02-14,Amazon RDS,us-west-2,1.07,16.8
2026-02-14,Amazon RDS,ap-northeast-1,0.54,8.4
2026-02-14,AWS Lambda,us-east-1,1.32,25.96
2026-02-14,AWS Lambda,us-west-2,0.88,17.31
2026-02-14,AWS Lambda,ap-northeast-1,0.44,8.65
2026-02-14,Amazon CloudFront,us-east-1,1.05,8.39
2026-02-14,Amazon CloudFront,us-west-2,0.7,5.59
2026-02-14,Amazon CloudFront,ap-northeast-1,0.35,2.8
2026-02-14,Amazon DynamoDB,us-east-1,3.73,20.25
2026-02-14,Amazon DynamoDB,us-west-2,2.49,13.5
2026-02-14,Amazon DynamoDB,ap-northeast-1,1.24,6.75
2026-02-14,Amazon EBS,us-east-1,1.25,14.06
2026-02-14,Amazon EBS,us-west-2,0.83,9.37
2026-02-14,Amazon EBS,ap-northeast-1,0.42,4.69
2026-02-14,Amazon VPC,us-east-1,3.13,38.75
2026-02-14,Amazon VPC,us-west-2,2.09,25.83
2026-02-14,Amazon VPC,ap-northeast-1,1.04,12.92
2026-02-14,Amazon Route 53,us-east-1,1.9,22.84
2026-02-14,Amazon Route 53,us-west-2,1.26,15.23
2026-02-14,Amazon Route 53,ap-northeast-1,0.63,7.61
2026-02-14,Amazon SNS,us-east-1,4.11,6.89
2026-02-14,Amazon SNS,us-west-2,2.74,4.6
2026-02-14,Amazon SNS,ap-northeast-1,1.37,2.3
2026-02-14,Amazon SQS,us-east-1,5.45,49.44
2026-02-14,Amazon SQS,us-west-2,3.63,32.96
2026-02-14,Amazon SQS,ap-northeast-1,1.82,16.48
2026-02-14,AWS Glue,us-east-1,0.0,24.02
2026-02-14,AWS Glue,us-west-2,0.0,16.02
2026-02-14,AWS Glue,ap-northeast-1,0.0,8.01
2026-02-14,Amazon Redshift,us-east-1,1.42,22.35
2026-02-14,Amazon Redshift,us-west-2,0.95,14.9
2026-02-14,Amazon Redshift,ap-northeast-1,0.47,7.45
2026-02-14,Amazon Athena,us-east-1,1.87,33.12
2026-02-14,Amazon Athena,us-west-2,1.25,22.08
2026-02-14,Amazon Athena,ap-northeast-1,0.62,11.04
2026-02-14,AWS Step Functions,us-east-1,2.33,15.89
2026-02-14,AWS Step Functions,us-west-2,1.55,10.59
2026-02-14,AWS Step Functions,ap-northeast-1,0.78,5.3
2026-02-14,Amazon EKS,us-east-1,2.24,30.15
2026-02-14,Amazon EKS,us-west-2,1.49,20.1
2026-02-14,Amazon EKS,ap-northeast-1,0.75,10.05
2026-02-14,Amazon ECS,us-east-1,0.72,8.54
2026-02-14,Amazon ECS,us-west-2,0.48,5.69
2026-02-14,Amazon ECS,ap-northeast-1,0.24,2.85
2026-02-14,AWS CloudTrail,us-east-1,5.49,18.57
2026-02-14,AWS CloudTrail,us-west-2,3.66,12.38
2026-02-14,AWS CloudTrail,ap-northeast-1,1.83,6.19
2026-02-14,Amazon CloudWatch,us-east-1,2.29,21.02
2026-02-14,Amazon CloudWatch,us-west-2,1.53,14.01
2026-02-14,Amazon CloudWatch,ap-northeast-1,0.76,7.01
2026-02-14,AWS KMS,us-east-1,3.32,42.73
2026-02-14,AWS KMS,us-west-2,2.21,28.49
2026-02-14,AWS KMS,ap-northeast-1,1.11,14.24
2026-02-15,Amazon EC2,us-east-1,3.37,9.81
2026-02-15,Amazon EC2,us-west-2,2.25,6.54
2026-02-15,Amazon EC2,ap-northeast-1,1.12,3.27
2026-02-15,Amazon S3,us-east-1,0.42,21.01
2026-02-15,Amazon S3,us-west-2,0.28,14.01
2026-02-15,Amazon S3,ap-northeast-1,0.14,7.0
2026-02-15,Amazon RDS,us-east-1,2.1,7.78
2026-02-15,Amazon RDS,us-west-2,1.4,5.19
2026-02-15,Amazon RDS,ap-northeast-1,0.7,2.59
2026-02-15,AWS Lambda,us-east-1,3.73,14.13
2026-02-15,AWS Lambda,us-west-2,2.49,9.42
2026-02-15,AWS Lambda,ap-northeast-1,1.24,4.71
2026-02-15,Amazon CloudFront,us-east-1,4.74,43.2
2026-02-15,Amazon CloudFront,us-west-2,3.16,28.8
2026-02-15,Amazon CloudFront,ap-northeast-1,1.58,14.4
2026-02-15,Amazon DynamoDB,us-east-1,2.13,29.39
2026-02-15,Amazon DynamoDB,us-west-2,1.42,19.59
2026-02-15,Amazon DynamoDB,ap-northeast-1,0.71,9.8
2026-02-15,Amazon EBS,us-east-1,0.65,31.23
2026-02-15,Amazon EBS,us-west-2,0.43,20.82
2026-02-15,Amazon EBS,ap-northeast-1,0.22,10.41
2026-02-15,Amazon VPC,us-east-1,1.75,14.13
2026-02-15,Amazon VPC,us-west-2,1.17,9.42
2026-02-15,Amazon VPC,ap-northeast-1,0.58,4.71
2026-02-15,Amazon Route 53,us-east-1,2.06,20.34
2026-02-15,Amazon Route 53,us-west-2,1.38,13.56
2026-02-15,Amazon Route 53,ap-northeast-1,0.69,6.78
2026-02-15,Amazon SNS,us-east-1,2.01,34.49
2026-02-15,Amazon SNS,us-west-2,1.34,23.0
2026-02-15,Amazon SNS,ap-northeast-1,0.67,11.5
2026-02-15,Amazon SQS,us-east-1,1.32,42.35
2026-02-15,Amazon SQS,us-west-2,0.88,28.23
2026-02-15,Amazon SQS,ap-northeast-1,0.44,14.12
2026-02-15,AWS Glue,us-east-1,0.51,41.16
2026-02-15,AWS Glue,us-west-2,0.34,27.44
2026-02-15,AWS Glue,ap-northeast-1,0.17,13.72
2026-02-15,Amazon Redshift,us-east-1,0.97,24.99
2026-02-15,Amazon Redshift,us-west-2,0.65,16.66
2026-02-15,Amazon Redshift,ap-northeast-1,0.32,8.33
2026-02-15,Amazon Athena,us-east-1,1.76,21.57
2026-02-15,Amazon Athena,us-west-2,1.18,14.38
2026-02-15,Amazon Athena,ap-northeast-1,0.59,7.19
2026-02-15,AWS Step Functions,us-east-1,3.7,40.0
2026-02-15,AWS Step Functions,us-west-2,2.47,26.67
2026-02-15,AWS Step Functions,ap-northeast-1,1.23,13.33
2026-02-15,Amazon EKS,us-east-1,4.29,20.95
2026-02-15,Amazon EKS,us-west-2,2.86,13.97
2026-02-15,Amazon EKS,ap-northeast-1,1.43,6.98
2026-02-15,Amazon ECS,us-east-1,2.77,17.18
2026-02-15,Amazon ECS,us-west-2,1.85,11.45
2026-02-15,Amazon ECS,ap-northeast-1,0.92,5.73
2026-02-15,AWS CloudTrail,us-east-1,1.01,13.54
2026-02-15,AWS CloudTrail,us-west-2,0.68,9.02
2026-02-15,AWS CloudTrail,ap-northeast-1,0.34,4.51
2026-02-15,Amazon CloudWatch,us-east-1,1.84,27.5
2026-02-15,Amazon CloudWatch,us-west-2,1.23,18.33
2026-02-15,Amazon CloudWatch,ap-northeast-1,0.61,9.16
2026-02-15,AWS KMS,us-east-1,0.0,24.54
2026-02-15,AWS KMS,us-west-2,0.0,16.36
2026-02-15,AWS KMS,ap-northeast-1,0.0,8.18
2026-02-16,Amazon EC2,us-east-1,4.78,36.22
2026-02-16,Amazon EC2,us-west-2,3.18,24.15
2026-02-16,Amazon EC2,ap-northeast-1,1.59,12.07
2026-02-16,Amazon S3,us-east-1,1.62,11.03
2026-02-16,Amazon S3,us-west-2,1.08,7.35
2026-02-16,Amazon S3,ap-northeast-1,0.54,3.68
2026-02-16,Amazon RDS,us-east-1,3.19,1.82
2026-02-16,Amazon RDS,us-west-2,2.13,1.22
2026-02-16,Amazon RDS,ap-northeast-1,1.06,0.61
2026-02-16,AWS Lambda,us-east-1,4.17,22.86
2026-02-16,AWS Lambda,us-west-2,2.78,15.24
2026-02-16,AWS Lambda,ap-northeast-1,1.39,7.62
2026-02-16,Amazon CloudFront,us-east-1,5.25,7.73
2026-02-16,Amazon CloudFront,us-west-2,3.5,5.15
2026-02-16,Amazon CloudFront,ap-northeast-1,1.75,2.58
2026-02-16,Amazon DynamoDB,us-east-1,3.88,24.0
2026-02-16,Amazon DynamoDB,us-west-2,2.58,16.0
2026-02-16,Amazon DynamoDB,ap-northeast-1,1.29,8.0
2026-02-16,Amazon EBS,us-east-1,2.0,11.3
2026-02-16,Amazon EBS,us-west-2,1.34,7.53
2026-02-16,Amazon EBS,ap-northeast-1,0.67,3.77
2026-02-16,Amazon VPC,us-east-1,3.4,31.76
2026-02-16,Amazon VPC,us-west-2,2.26,21.17
2026-02-16,Amazon VPC,ap-northeast-1,1.13,10.59
2026-02-16,Amazon Route 53,us-east-1,5.18,35.08
2026-02-16,Amazon Route 53,us-west-2,3.45,23.39
2026-02-16,Amazon Route 53,ap-northeast-1,1.73,11.69
2026-02-16,Amazon SNS,us-east-1,1.61,14.96
2026-02-16,Amazon SNS,us-west-2,1.07,9.97
2026-02-16,Amazon SNS,ap-northeast-1,0.54,4.99
2026-02-16,Amazon SQS,us-east-1,0.45,39.73
2026-02-16,Amazon SQS,us-west-2,0.3,26.49
2026-02-16,Amazon SQS,ap-northeast-1,0.15,13.24
2026-02-16,AWS Glue,us-east-1,1.33,39.8
2026-02-16,AWS Glue,us-west-2,0.89,26.53
2026-02-16,AWS Glue,ap-northeast-1,0.44,13.27
2026-02-16,Amazon Redshift,us-east-1,3.29,28.3
2026-02-16,Amazon Redshift,us-west-2,2.19,18.87
2026-02-16,Amazon Redshift,ap-northeast-1,1.1,9.43
2026-02-16,Amazon Athena,us-east-1,2.04,31.61
2026-02-16,Amazon Athena,us-west-2,1.36,21.07
2026-02-16,Amazon Athena,ap-northeast-1,0.68,10.54
2026-02-16,AWS Step Functions,us-east-1,2.48,21.31
2026-02-16,AWS Step Functions,us-west-2,1.65,14.21
2026-02-16,AWS Step Functions,ap-northeast-1,0.82,7.1
2026-02-16,Amazon EKS,us-east-1,3.54,23.56
2026-02-16,Amazon EKS,us-west-2,2.36,15.71
2026-02-16,Amazon EKS,ap-northeast-1,1.18,7.85
2026-02-16,Amazon ECS,us-east-1,1.3,31.0
2026-02-16,Amazon ECS,us-west-2,0.87,20.67
2026-02-16,Amazon ECS,ap-northeast-1,0.43,10.33
2026-02-16,AWS CloudTrail,us-east-1,2.4,29.89
2026-02-16,AWS CloudTrail,us-west-2,1.6,19.93
2026-02-16,AWS CloudTrail,ap-northeast-1,0.8,9.96
2026-02-16,Amazon CloudWatch,us-east-1,1.82,12.91
2026-02-16,Amazon CloudWatch,us-west-2,1.21,8.61
2026-02-16,Amazon CloudWatch,ap-northeast-1,0.61,4.3
2026-02-16,AWS KMS,us-east-1,5.11,40.47
2026-02-16,AWS KMS,us-west-2,3.4,26.98
2026-02-16,AWS KMS,ap-northeast-1,1.7,13.49
2026-02-17,Amazon EC2,us-east-1,3.83,21.12
2026-02-17,Amazon EC2,us-west-2,2.55,14.08
2026-02-17,Amazon EC2,ap-northeast-1,1.27,7.04
2026-02-17,Amazon S3,us-east-1,2.05,38.83
2026-02-17,Amazon S3,us-west-2,1.37,25.88
2026-02-17,Amazon S3,ap-northeast-1,0.68,12.94
2026-02-17,Amazon RDS,us-east-1,1.97,18.68
2026-02-17,Amazon RDS,us-west-2,1.31,12.45
2026-02-17,Amazon RDS,ap-northeast-1,0.66,6.22
2026-02-17,AWS Lambda,us-east-1,5.31,24.52
2026-02-17,AWS Lambda,us-west-2,3.54,16.35
2026-02-17,AWS Lambda,ap-northeast-1,1.77,8.17
2026-02-17,Amazon CloudFront,us-east-1,5.16,11.02
2026-02-17,Amazon CloudFront,us-west-2,3.44,7.34
2026-02-17,Amazon CloudFront,ap-northeast-1,1.72,3.67
2026-02-17,Amazon DynamoDB,us-east-1,3.27,45.71
2026-02-17,Amazon DynamoDB,us-west-2,2.18,30.47
2026-02-17,Amazon DynamoDB,ap-northeast-1,1.09,15.24
2026-02-17,Amazon EBS,us-east-1,2.54,22.36
2026-02-17,Amazon EBS,us-west-2,1.7,14.91
2026-02-17,Amazon EBS,ap-northeast-1,0.85,7.45
2026-02-17,Amazon VPC,us-east-1,0.75,35.83
2026-02-17,Amazon VPC,us-west-2,0.5,23.88
2026-02-17,Amazon VPC,ap-northeast-1,0.25,11.94
2026-02-17,Amazon Route 53,us-east-1,1.34,24.05
2026-02-17,Amazon Route 53,us-west-2,0.9,16.03
2026-02-17,Amazon Route 53,ap-northeast-1,0.45,8.02
2026-02-17,Amazon SNS,us-east-1,0.65,40.57
2026-02-17,Amazon SNS,us-west-2,0.43,27.05
2026-02-17,Amazon SNS,ap-northeast-1,0.22,13.52
2026-02-17,Amazon SQS,us-east-1,4.23,24.68
2026-02-17,Amazon SQS,us-west-2,2.82,16.46
2026-02-17,Amazon SQS,ap-northeast-1,1.41,8.23
2026-02-17,AWS Glue,us-east-1,0.77,40.36
2026-02-17,AWS Glue,us-west-2,0.51,26.91
2026-02-17,AWS Glue,ap-northeast-1,0.26,13.45
2026-02-17,Amazon Redshift,us-east-1,1.95,13.95
2026-02-17,Amazon Redshift,us-west-2,1.3,9.3
2026-02-17,Amazon Redshift,ap-northeast-1,0.65,4.65
2026-02-17,Amazon Athena,us-east-1,0.0,18.54
2026-02-17,Amazon Athena,us-west-2,0.0,12.36
2026-02-17,Amazon Athena,ap-northeast-1,0.0,6.18
2026-02-17,AWS Step Functions,us-east-1,0.32,18.77
2026-02-17,AWS Step Functions,us-west-2,0.21,12.51
2026-02-17,AWS Step Functions,ap-northeast-1,0.11,6.26
2026-02-17,Amazon EKS,us-east-1,3.62,21.25
2026-02-17,Amazon EKS,us-west-2,2.41,14.16
2026-02-17,Amazon EKS,ap-northeast-1,1.21,7.08
2026-02-17,Amazon ECS,us-east-1,3.04,17.77
2026-02-17,Amazon ECS,us-west-2,2.02,11.84
2026-02-17,Amazon ECS,ap-northeast-1,1.01,5.92
2026-02-17,AWS CloudTrail,us-east-1,2.6,44.21
2026-02-17,AWS CloudTrail,us-west-2,1.73,29.47
2026-02-17,AWS CloudTrail,ap-northeast-1,0.87,14.74
2026-02-17,Amazon CloudWatch,us-east-1,1.98,28.84
2026-02-17,Amazon CloudWatch,us-west-2,1.32,19.23
2026-02-17,Amazon CloudWatch,ap-northeast-1,0.66,9.61
2026-02-17,AWS KMS,us-east-1,0.15,40.2
2026-02-17,AWS KMS,us-west-2,0.1,26.8
2026-02-17,AWS KMS,ap-northeast-1,0.05,13.4
2026-02-18,Amazon EC2,us-east-1,1.78,35.51
2026-02-18,Amazon EC2,us-west-2,1.19,23.67
2026-02-18,Amazon EC2,ap-northeast-1,0.59,11.84
2026-02-18,Amazon S3,us-east-1,2.31,31.11
2026-02-18,Amazon S3,us-west-2,1.54,20.74
2026-02-18,Amazon S3,ap-northeast-1,0.77,10.37
2026-02-18,Amazon RDS,us-east-1,3.5,20.48
2026-02-18,Amazon RDS,us-west-2,2.34,13.65
2026-02-18,Amazon RDS,ap-northeast-1,1.17,6.83
2026-02-18,AWS Lambda,us-east-1,4.14,17.41
2026-02-18,AWS Lambda,us-west-2,2.76,11.61
2026-02-18,AWS Lambda,ap-northeast-1,1.38,5.8
2026-02-18,Amazon CloudFront,us-east-1,3.67,21.1
2026-02-18,Amazon CloudFront,us-west-2,2.44,14.07
2026-02-18,Amazon CloudFront,ap-northeast-1,1.22,7.03
2026-02-18,Amazon DynamoDB,us-east-1,3.02,20.38
2026-02-18,Amazon DynamoDB,us-west-2,2.02,13.59
2026-02-18,Amazon DynamoDB,ap-northeast-1,1.01,6.79
2026-02-18,Amazon EBS,us-east-1,2.58,14.26
2026-02-18,Amazon EBS,us-west-2,1.72,9.5
2026-02-18,Amazon EBS,ap-northeast-1,0.86,4.75
2026-02-18,Amazon VPC,us-east-1,2.87,25.44
2026-02-18,Amazon VPC,us-west-2,1.91,16.96
2026-02-18,Amazon VPC,ap-northeast-1,0.96,8.48
2026-02-18,Amazon Route 53,us-east-1,1.69,24.45
2026-02-18,Amazon Route 53,us-west-2,1.13,16.3
2026-02-18,Amazon Route 53,ap-northeast-1,0.56,8.15
2026-02-18,Amazon SNS,us-east-1,2.7,18.84
2026-02-18,Amazon SNS,us-west-2,1.8,12.56
2026-02-18,Amazon SNS,ap-northeast-1,0.9,6.28
2026-02-18,Amazon SQS,us-east-1,2.31,14.95
2026-02-18,Amazon SQS,us-west-2,1.54,9.96
2026-02-18,Amazon SQS,ap-northeast-1,0.77,4.98
2026-02-18,AWS Glue,us-east-1,6.02,35.59
2026-02-18,AWS Glue,us-west-2,4.01,23.73
2026-02-18,AWS Glue,ap-northeast-1,2.01,11.86
2026-02-18,Amazon Redshift,us-east-1,2.91,36.72
2026-02-18,Amazon Redshift,us-west-2,1.94,24.48
2026-02-18,Amazon Redshift,ap-northeast-1,0.97,12.24
2026-02-18,Amazon Athena,us-east-1,0.0,0.0
2026-02-18,Amazon Athena,us-west-2,0.0,0.0
2026-02-18,Amazon Athena,ap-northeast-1,0.0,0.0
2026-02-18,AWS Step Functions,us-east-1,1.9,11.21
2026-02-18,AWS Step Functions,us-west-2,1.27,7.48
2026-02-18,AWS Step Functions,ap-northeast-1,0.63,3.74
2026-02-18,Amazon EKS,us-east-1,2.15,27.05
2026-02-18,Amazon EKS,us-west-2,1.43,18.04
2026-02-18,Amazon EKS,ap-northeast-1,0.71,9.02
2026-02-18,Amazon ECS,us-east-1,3.88,13.62
2026-02-18,Amazon ECS,us-west-2,2.59,9.08
2026-02-18,Amazon ECS,ap-northeast-1,1.29,4.54
2026-02-18,AWS CloudTrail,us-east-1,3.1,25.14
2026-02-18,AWS CloudTrail,us-west-2,2.07,16.76
2026-02-18,AWS CloudTrail,ap-northeast-1,1.03,8.38
2026-02-18,Amazon CloudWatch,us-east-1,3.02,19.8
2026-02-18,Amazon CloudWatch,us-west-2,2.01,13.2
2026-02-18,Amazon CloudWatch,ap-northeast-1,1.01,6.6
2026-02-18,AWS KMS,us-east-1,4.58,23.96
2026-02-18,AWS KMS,us-west-2,3.05,15.98
2026-02-18,AWS KMS,ap-northeast-1,1.52,7.99
2026-02-19,Amazon EC2,us-east-1,5.16,17.09
2026-02-19,Amazon EC2,us-west-2,3.44,11.4
2026-02-19,Amazon EC2,ap-northeast-1,1.72,5.7
2026-02-19,Amazon S3,us-east-1,3.62,24.41
2026-02-19,Amazon S3,us-west-2,2.41,16.27
2026-02-19,Amazon S3,ap-northeast-1,1.21,8.13
2026-02-19,Amazon RDS,us-east-1,2.01,31.32
2026-02-19,Amazon RDS,us-west-2,1.34,20.88
2026-02-19,Amazon RDS,ap-northeast-1,0.67,10.44
2026-02-19,AWS Lambda,us-east-1,2.05,0.0
2026-02-19,AWS Lambda,us-west-2,1.37,0.0
2026-02-19,AWS Lambda,ap-northeast-1,0.68,0.0
2026-02-19,Amazon CloudFront,us-east-1,0.0,37.73
2026-02-19,Amazon CloudFront,us-west-2,0.0,25.15
2026-02-19,Amazon CloudFront,ap-northeast-1,0.0,12.57
2026-02-19,Amazon DynamoDB,us-east-1,4.34,43.88
2026-02-19,Amazon DynamoDB,us-west-2,2.9,29.25
2026-02-19,Amazon DynamoDB,ap-northeast-1,1.45,14.62
2026-02-19,Amazon EBS,us-east-1,2.48,12.07
2026-02-19,Amazon EBS,us-west-2,1.65,8.05
2026-02-19,Amazon EBS,ap-northeast-1,0.82,4.02
2026-02-19,Amazon VPC,us-east-1,1.87,25.11
2026-02-19,Amazon VPC,us-west-2,1.25,16.74
2026-02-19,Amazon VPC,ap-northeast-1,0.62,8.37
2026-02-19,Amazon Route 53,us-east-1,0.99,41.48
2026-02-19,Amazon Route 53,us-west-2,0.66,27.66
2026-02-19,Amazon Route 53,ap-northeast-1,0.33,13.83
2026-02-19,Amazon SNS,us-east-1,5.86,29.79
2026-02-19,Amazon SNS,us-west-2,3.91,19.86
2026-02-19,Amazon SNS,ap-northeast-1,1.95,9.93
2026-02-19,Amazon SQS,us-east-1,2.48,12.05
2026-02-19,Amazon SQS,us-west-2,1.66,8.03
2026-02-19,Amazon SQS,ap-northeast-1,0.83,4.02
2026-02-19,AWS Glue,us-east-1,4.82,25.77
2026-02-19,AWS Glue,us-west-2,3.21,17.18
2026-02-19,AWS Glue,ap-northeast-1,1.61,8.59
2026-02-19,Amazon Redshift,us-east-1,2.06,29.81
2026-02-19,Amazon Redshift,us-west-2,1.38,19.87
2026-02-19,Amazon Redshift,ap-northeast-1,0.69,9.94
2026-02-19,Amazon Athena,us-east-1,1.62,26.47
2026-02-19,Amazon Athena,us-west-2,1.08,17.65
2026-02-19,Amazon Athena,ap-northeast-1,0.54,8.82
2026-02-19,AWS Step Functions,us-east-1,0.34,35.87
2026-02-19,AWS Step Functions,us-west-2,0.22,23.91
2026-02-19,AWS Step Functions,ap-northeast-1,0.11,11.96
2026-02-19,Amazon EKS,us-east-1,2.35,36.59
2026-02-19,Amazon EKS,us-west-2,1.56,24.39
2026-02-19,Amazon EKS,ap-northeast-1,0.78,12.2
2026-02-19,Amazon ECS,us-east-1,2.2,23.64
2026-02-19,Amazon ECS,us-west-2,1.47,15.76
2026-02-19,Amazon ECS,ap-northeast-1,0.73,7.88
2026-02-19,AWS CloudTrail,us-east-1,0.68,32.6
2026-02-19,AWS CloudTrail,us-west-2,0.45,21.73
2026-02-19,AWS CloudTrail,ap-northeast-1,0.23,10.87
2026-02-19,Amazon CloudWatch,us-east-1,1.19,20.14
2026-02-19,Amazon CloudWatch,us-west-2,0.79,13.42
2026-02-19,Amazon CloudWatch,ap-northeast-1,0.4,6.71
2026-02-19,AWS KMS,us-east-1,2.5,26.21
2026-02-19,AWS KMS,us-west-2,1.67,17.47
2026-02-19,AWS KMS,ap-northeast-1,0.83,8.74
2026-02-20,Amazon EC2,us-east-1,0.0,22.69
2026-02-20,Amazon EC2,us-west-2,0.0,15.13
2026-02-20,Amazon EC2,ap-northeast-1,0.0,7.56
2026-02-20,Amazon S3,us-east-1,3.69,21.21
2026-02-20,Amazon S3,us-west-2,2.46,14.14
